campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,is_image,is_personalised,is_quote,is_timer,is_emoticons,is_discount,is_price,is_urgency,target_audience,click_rate
511,3,94,12255,13,6,1,Evening,6,23,3,21,3,0,0,0,0,0,0,0,14,0.04507291206363235
512,3,123,10006,55,4,0,Noon,6,23,4,25,2,0,1,0,0,0,0,1,14,0.009823583398483974
513,3,98,14975,23,3,0,Evening,6,26,6,36,2,0,0,0,0,0,0,0,12,0.008670520231213872
514,3,114,26423,14,3,0,Evening,1,5,7,38,2,0,2,0,0,0,0,0,16,0.0020280939658591708
515,3,98,14975,23,3,0,Noon,6,26,6,36,2,0,0,0,0,0,0,0,12,0.03783895960154953
516,3,111,29263,13,2,0,Evening,1,5,6,35,2,0,2,0,0,0,0,0,10,0.01
517,3,109,15826,23,2,0,Evening,15,9,6,36,0,0,0,0,0,0,0,0,12,0.026493039964077238
518,3,103,20545,17,2,0,Noon,6,26,4,32,1,0,0,0,0,0,0,0,12,0.043478260869565216
519,3,103,20545,17,1,0,Evening,6,26,4,32,1,0,0,0,0,0,0,0,12,0.009009009009009007
520,3,101,9547,27,0,0,Evening,1,5,6,21,0,0,0,0,1,0,0,0,10,0.014396021463159272
521,3,64,9760,25,5,1,Noon,6,23,3,26,0,0,1,0,0,0,0,0,14,0.026359956560371208
522,3,122,14857,27,4,0,Noon,6,23,4,26,2,0,3,0,0,0,0,0,12,0.02131585016308108
523,14,102,26787,17,2,0,Noon,6,26,4,30,1,0,0,0,0,0,0,0,12,0.006896551724137931
524,3,88,30373,12,3,0,Evening,1,5,10,28,1,0,2,0,0,0,0,0,16,0.006609760025769045
525,3,96,21952,13,0,0,Evening,15,13,9,32,0,0,0,0,0,0,0,0,12,0.004096489604540688
526,3,86,21252,21,4,0,Evening,15,13,5,32,1,0,1,0,0,1,0,0,12,0.00278180938558297
527,3,72,9565,22,5,1,Noon,1,5,4,16,0,0,1,0,0,0,0,0,12,0.04929577464788732
528,3,108,19050,23,3,0,Evening,1,5,6,29,2,0,2,0,0,0,0,0,12,0.005484146045703825
529,3,131,21778,17,2,0,Evening,6,23,6,23,0,0,1,0,0,0,0,0,12,0.007508601497672536
530,3,102,26787,17,1,0,Evening,6,26,4,30,1,0,0,0,0,0,0,0,12,0.006211180124223602
531,3,127,19039,22,1,0,Evening,1,5,7,29,2,0,2,0,0,0,0,0,12,0.004108382576521701
532,14,102,26787,17,0,0,Evening,6,26,4,30,1,0,0,0,0,0,0,0,12,0.009916201117318436
533,3,117,15689,35,2,0,Evening,6,23,4,25,0,0,4,0,0,0,0,0,12,0.005181839790824816
534,3,107,12465,23,1,0,Evening,15,9,2,29,0,0,0,0,0,0,0,0,15,0.009148865706242756
535,3,105,15689,35,1,0,Evening,6,23,4,25,0,0,4,0,0,0,0,0,12,0.007959711613525386
536,3,94,13651,29,0,0,Evening,15,9,3,36,1,0,0,0,1,0,0,1,12,0.006953560151843048
537,3,102,11422,39,0,0,Evening,15,9,4,31,0,0,1,0,0,0,0,0,12,0.010775151181968114
538,3,53,7037,61,4,0,Noon,6,10,3,21,1,0,0,0,0,0,0,0,12,0.004035704111670307
539,3,93,8504,43,1,0,Evening,15,9,3,39,0,0,2,0,0,0,0,0,12,0.014366679847106894
540,3,93,8504,43,0,0,Evening,15,9,3,39,0,0,2,0,0,0,0,0,12,0.007484827290571486
541,3,75,14276,16,4,0,Evening,15,9,6,24,0,0,0,0,0,0,0,0,12,0.0025414904484373536
542,3,115,21465,21,2,0,Evening,15,13,9,28,0,0,1,0,0,0,0,1,16,0.009460370994940978
543,3,87,10766,44,1,0,Evening,15,9,2,39,0,0,3,0,0,0,0,0,12,0.0075905606493311285
544,3,96,12357,25,3,0,Noon,15,6,4,35,0,0,0,0,0,0,0,1,16,0.016794450529390288
545,3,90,12394,26,3,0,Noon,15,31,4,41,0,0,0,0,0,0,0,1,16,0.010590631364562118
546,3,102,12369,26,3,0,Noon,15,12,4,37,0,0,0,0,0,0,0,1,16,0.009116957541026307
547,3,103,12371,26,3,0,Noon,15,1,3,38,0,0,0,0,0,0,0,1,16,0.008202232082829098
548,3,111,11470,42,2,0,Evening,15,1,4,35,2,0,0,0,0,0,0,1,15,0.004752066115702479
549,3,98,16151,33,2,0,Evening,15,31,3,33,0,0,2,0,0,0,0,1,15,0.006035258616125788
550,3,110,20118,18,2,0,Evening,15,12,7,27,2,0,0,0,0,0,0,1,15,0.007290843915183183
551,3,87,15891,23,4,0,Evening,1,5,2,18,0,0,2,0,0,0,0,0,12,0.014454664914586069
552,3,85,13065,29,0,0,Evening,1,5,3,33,1,0,2,0,0,0,0,0,1,0.0015564925485823142
553,3,122,20119,18,1,0,Evening,15,12,7,27,2,0,0,0,0,0,0,1,16,0.004905155558604603
554,3,91,13096,31,2,0,Noon,1,5,1,30,0,0,2,0,0,0,0,0,10,0.01016767748840528
555,3,94,18816,22,1,0,Morning,15,6,6,30,0,0,0,0,0,0,0,1,12,0.01212415130940834
556,3,102,20409,18,6,1,Evening,15,13,5,24,0,0,1,0,0,0,0,1,12,0.010557734527245368
557,3,112,7397,74,4,0,Evening,15,6,2,29,1,0,1,0,0,1,0,1,2,0.0028989708653428033
558,3,124,7368,70,4,0,Evening,15,12,2,26,1,0,0,0,0,1,0,1,2,0.0012066885019824168
559,3,109,7458,75,4,0,Evening,15,1,2,28,1,0,0,0,0,1,0,1,2,0.005663164806303349
560,3,115,19909,22,3,0,Evening,15,13,9,33,1,0,2,0,0,0,0,1,15,0.003561359252114557
561,3,112,7491,77,4,0,Evening,15,31,2,28,0,0,0,0,0,1,0,1,2,0.0030823885899378296
562,3,96,19879,22,2,0,Evening,15,13,9,33,1,0,2,0,0,0,0,0,12,0.007732955277741977
563,3,102,13135,31,4,0,Evening,15,6,4,32,1,0,0,0,1,0,0,0,12,0.007905982905982906
564,3,62,12717,29,4,0,Evening,12,19,3,28,1,0,1,0,0,0,0,0,7,0.010241271229681465
565,3,112,32161,15,3,0,Evening,15,6,8,28,0,0,0,0,0,0,0,0,12,0.0038819875776397524
566,3,98,14149,18,3,0,Evening,15,1,3,26,2,0,0,0,0,0,0,0,7,0.009953343701399688
567,3,88,14444,39,2,0,Evening,15,31,4,40,2,0,0,0,1,0,0,0,12,0.0063519360923111065
568,3,97,19142,25,2,0,Evening,15,6,6,30,0,0,0,0,0,0,0,1,12,0.0029788298428724104
569,3,100,14451,39,2,0,Evening,15,12,4,35,2,0,0,0,1,0,0,0,12,0.008248292795212154
570,3,94,16167,32,1,0,Evening,15,31,4,25,1,0,1,0,0,0,0,0,12,0.004308127572016461
571,3,93,20096,18,1,0,Evening,15,12,6,32,2,0,0,0,0,0,0,0,12,0.004244882558249222
572,3,109,16139,32,0,0,Evening,15,31,4,25,1,0,1,0,0,0,0,0,12,0.004337274745701451
573,3,83,20096,18,0,0,Evening,15,12,3,32,2,0,0,0,0,0,0,0,12,0.010139627659574468
574,3,96,15450,42,4,0,Evening,15,9,3,35,0,0,0,0,1,0,0,0,12,0.007184008583490775
575,3,122,17368,29,3,0,Evening,15,9,4,35,0,0,2,0,0,0,0,0,12,0.0072512372423544766
576,3,101,32341,13,2,0,Evening,15,9,9,32,1,0,1,0,0,0,0,0,12,0.001980769230769231
577,10,101,32341,13,2,0,Evening,15,9,9,32,1,0,1,0,0,0,0,0,12,0.009117992236165029
578,3,120,20831,23,1,0,Evening,15,9,7,28,1,0,0,0,0,0,0,0,12,0.010261481557587588
579,10,87,20027,14,0,0,Evening,15,13,5,29,0,0,0,0,0,1,0,1,12,0.001078374735220489
580,3,80,15842,34,3,0,Evening,15,9,4,26,1,0,1,0,0,0,0,0,12,0.009054505005561736
581,3,106,15031,34,3,0,Evening,15,12,3,37,2,0,0,0,2,0,0,0,12,0.008512544802867384
582,3,99,21407,17,1,0,Evening,15,13,12,30,2,0,2,0,0,1,0,1,15,0.004333506673600277
583,3,98,14590,36,2,0,Morning,15,6,4,30,2,0,1,0,0,0,0,0,12,0.002674219310294529
584,3,106,21408,17,0,0,Evening,15,13,12,30,2,0,2,0,1,1,0,0,12,0.006276888356019465
585,3,56,3781,111,6,1,Morning,6,10,3,18,0,0,1,0,0,0,0,0,14,0.003627921934355717
586,3,107,13820,24,4,0,Evening,15,1,3,33,1,0,3,0,1,0,0,0,12,0.004323094425483504
587,3,95,15332,22,4,0,Evening,15,31,4,35,0,0,0,0,0,0,0,1,12,0.009623095429029671
588,3,96,13980,26,3,0,Evening,15,1,4,32,0,0,1,0,1,0,0,0,12,0.005760561028552346
589,3,86,14196,32,4,0,Noon,15,31,4,38,0,0,0,0,1,0,0,0,12,0.005802813817266109
590,3,111,16217,35,2,0,Evening,15,1,6,28,0,0,0,0,0,0,0,0,12,0.0014706591446067795
591,3,101,12346,45,2,0,Evening,15,31,3,34,2,0,0,0,0,0,0,0,12,0.002706252238627771
592,3,77,11413,54,6,1,Evening,4,16,3,28,1,0,0,0,0,0,0,0,12,0.005089058524173028
593,3,92,12359,45,1,0,Evening,15,31,3,34,2,0,0,0,3,0,0,1,12,0.00448787389737581
594,3,54,23,4,5,1,Noon,9,34,0,0,3,0,0,0,0,0,0,0,12,0.0
595,3,116,14376,22,4,0,Evening,15,6,4,30,0,0,1,0,0,1,0,0,12,0.0045438239866076756
596,3,116,14373,23,4,0,Evening,15,31,4,36,3,0,1,0,0,1,0,0,12,0.00514913047702322
597,3,116,14279,20,4,0,Evening,15,12,4,32,0,0,1,0,0,1,0,0,12,0.0045662100456621
598,3,116,14452,24,4,0,Evening,15,1,4,32,0,0,1,0,0,1,0,0,12,0.004
599,3,85,13611,38,3,0,Evening,15,9,3,36,2,0,1,0,0,0,0,0,12,0.0182370820668693
600,3,62,8184,43,3,0,Evening,15,12,2,36,1,0,0,0,1,1,0,1,12,0.0014831717056474616
601,3,62,8144,42,3,0,Evening,15,31,2,42,1,0,0,0,1,1,0,1,12,0.0024070607114201658
602,3,101,12898,28,2,0,Evening,1,5,3,35,1,0,0,0,1,0,0,0,10,0.0052260256075254774
603,3,62,8184,43,2,0,Evening,15,12,2,36,1,0,0,0,1,1,0,1,12,0.007538635506973238
604,3,62,8199,45,2,0,Evening,15,1,2,37,1,0,0,0,1,1,0,1,12,0.003663263376819815
605,3,62,8152,42,2,0,Evening,15,6,2,34,1,0,0,0,1,1,0,1,12,0.008392843996171686
606,3,62,8144,42,2,0,Evening,15,31,2,42,1,0,0,0,1,1,0,1,12,0.004319839794020884
607,3,105,22398,17,1,0,Evening,15,13,11,38,0,0,1,0,1,0,0,1,15,0.0017724302995019085
608,3,100,12898,28,1,0,Evening,1,5,3,35,1,0,0,0,1,0,0,0,10,0.01101268853243955
609,3,81,12689,23,0,0,Evening,1,5,2,21,0,0,1,0,3,0,0,0,12,0.01357733175914994
610,3,91,22435,17,0,0,Evening,15,13,11,35,0,0,1,0,0,1,0,1,12,0.0022278082893529825
611,3,118,12399,25,4,0,Evening,15,9,3,30,1,0,1,0,1,0,0,1,10,0.01972685887708649
612,3,79,9893,27,5,1,Morning,6,22,1,18,2,0,1,0,0,0,0,0,14,0.14072494669509594
613,3,118,12399,25,4,0,Evening,15,9,3,30,1,0,1,0,1,0,0,1,12,0.0066218259554721316
614,3,87,9891,27,3,0,Evening,1,5,3,21,1,0,0,0,1,0,0,0,10,0.00877742946708464
615,3,96,12203,22,3,0,Evening,15,9,4,27,1,0,1,0,0,0,0,1,12,0.00802153288561987
616,3,52,4489,32,3,0,Noon,10,42,1,4,1,0,1,0,0,0,0,0,12,0.1054054054054054
617,3,55,6994,57,4,0,Evening,6,10,3,22,0,0,1,0,0,0,0,0,12,0.006671899529042386
618,3,99,10611,44,2,0,Evening,15,9,2,39,1,0,1,0,0,0,0,0,12,0.003531546130270899
619,3,66,21556,26,2,0,Evening,4,16,4,30,0,0,0,0,0,0,0,0,12,0.006811100644880806
620,3,92,12689,23,1,0,Evening,1,5,2,21,0,0,1,0,2,0,0,0,12,0.012181616832779624
621,3,80,13927,26,1,0,Evening,1,5,3,21,0,0,1,0,1,0,0,0,10,0.011647254575707157
622,3,84,10743,48,0,0,Evening,15,9,4,27,1,0,0,0,2,0,0,0,12,0.006444082386985385
623,3,92,10834,18,5,1,Evening,1,5,4,49,1,0,0,0,2,0,0,0,10,0.009866102889358705
624,3,115,11194,48,4,0,Evening,15,9,4,43,1,0,1,0,0,0,0,0,12,0.008638520501277528
625,3,117,12689,23,4,0,Noon,1,5,2,21,0,0,1,0,4,0,0,1,12,0.01167964404894327
626,3,91,10427,33,3,0,Evening,15,6,3,21,2,0,0,0,1,0,0,1,12,0.017225747960108794
627,3,106,6882,47,3,0,Evening,15,28,2,32,1,0,1,0,0,0,1399,0,12,0.002766975770266228
628,3,99,19605,21,4,0,Noon,1,5,4,24,0,0,1,0,2,0,0,0,10,0.004529081873033725
629,3,122,16500,13,3,0,Evening,10,42,0,31,1,0,0,0,0,0,0,0,14,0.00518326545723806
630,3,134,16549,14,3,0,Evening,10,42,0,31,1,0,0,0,0,0,0,0,14,0.010810810810810813
631,3,77,23454,16,3,0,Noon,10,42,3,41,2,0,0,0,2,0,0,0,12,0.004601275664011677
632,3,83,11433,40,2,0,Evening,15,9,4,36,1,0,1,0,0,0,0,0,12,0.0
633,3,83,23205,14,2,0,Evening,10,42,3,38,2,0,0,0,2,0,0,0,12,0.0011056239404437238
634,3,77,9889,24,1,0,Evening,15,28,2,29,1,0,0,0,0,1,0,0,12,0.004911415115496747
635,12,75,7332,70,1,0,Evening,6,10,3,30,1,0,0,0,0,0,0,0,12,0.0015186028853454822
636,3,77,18222,31,0,0,Evening,4,16,2,29,0,0,5,0,0,0,0,0,12,0.008231707317073171
637,3,127,11019,40,0,0,Evening,15,9,3,41,0,0,3,0,0,0,0,0,12,0.005108315201967647
638,3,131,18705,18,1,0,Evening,1,5,6,40,1,0,4,0,3,0,0,0,10,0.002094162120365995
639,3,91,27978,16,6,1,Evening,1,5,7,38,0,0,0,0,6,0,0,0,10,0.006842692450725178
640,3,80,14344,22,4,0,Evening,15,3,4,30,0,0,1,0,1,0,0,0,12,0.009837678307919331
641,3,75,7332,70,4,0,Noon,6,10,3,30,1,0,0,0,0,0,0,0,12,0.0008426596445029624
642,3,97,8465,43,3,0,Evening,15,3,2,30,2,0,1,0,0,1,0,0,12,0.0024541311207198786
643,3,84,13558,32,3,0,Evening,15,12,2,24,0,0,0,0,0,0,0,0,12,0.00808382523765498
644,3,75,18215,31,3,0,Evening,4,16,2,29,1,0,5,0,0,0,0,0,12,0.02405264352167007
645,3,98,16167,17,3,0,Evening,1,5,4,27,1,0,1,0,3,0,0,1,10,0.006348889775295839
646,3,133,19279,26,2,0,Evening,10,42,1,30,1,0,0,0,0,0,0,0,14,0.080338266384778
647,3,145,19327,27,2,0,Evening,10,42,1,30,1,0,0,0,0,0,0,0,14,0.22410147991543344
648,3,87,16885,20,2,0,Evening,1,5,3,38,1,0,2,0,0,0,0,1,10,0.00944424264438794
649,3,79,23261,31,1,0,Evening,10,42,7,25,1,0,1,0,0,0,0,0,12,0.0016983054685436086
650,3,78,15872,22,1,0,Evening,1,5,3,22,1,0,2,0,0,0,0,0,10,0.0034619887762929466
651,3,74,12889,33,1,0,Evening,15,3,5,31,2,0,3,0,0,0,0,0,12,0.008302116027133745
652,3,48,1155,171,1,0,Evening,1,5,0,32,0,1,0,0,0,0,0,0,12,0.6923076923076923
653,3,78,13450,30,1,0,Evening,15,12,3,29,1,0,1,0,0,0,0,0,12,0.012939777575715185
654,3,73,11110,21,2,0,Evening,1,5,4,23,0,0,1,0,0,0,0,0,12,0.09090909090909093
655,3,79,18059,29,0,0,Evening,4,16,3,26,1,0,2,0,0,0,0,0,12,0.010658771280532938
656,3,76,16796,21,0,0,Evening,1,5,3,22,1,0,1,0,0,0,0,0,10,0.009286282833642877
657,3,125,23261,31,0,0,Evening,10,42,7,25,1,0,1,0,0,0,0,0,12,0.0037889088305143133
658,3,49,16905,14,5,1,Evening,1,5,6,28,0,0,1,0,0,0,0,0,10,0.1875
659,3,48,7560,17,5,1,Noon,6,22,0,17,0,0,0,0,0,0,0,0,12,0.379182156133829
660,3,76,7660,35,5,1,Morning,6,22,0,28,1,0,0,0,0,0,0,0,14,0.1955503512880562
661,3,94,18238,32,4,0,Evening,10,42,5,29,0,0,1,0,0,0,0,0,12,0.05053191489361702
662,3,96,14211,18,4,0,Evening,15,1,4,27,3,0,0,0,1,0,0,0,12,0.01669984516699845
663,3,88,15434,17,4,0,Evening,1,5,8,32,1,0,0,0,0,0,0,0,10,0.012943786982248521
664,3,85,14306,22,4,0,Evening,15,31,4,29,3,0,0,0,1,0,0,0,12,0.01989150090415913
665,3,99,14170,26,5,1,Noon,10,42,0,33,1,0,1,0,0,0,0,0,14,0.0068201193520886615
666,3,111,14217,27,5,1,Noon,10,42,0,33,0,0,1,0,0,0,0,0,14,0.012148337595907928
667,3,62,10124,16,6,1,Evening,1,5,2,22,0,0,3,0,0,0,0,0,12,0.0589622641509434
668,3,87,12394,22,4,0,Evening,1,5,4,23,0,0,1,0,0,0,0,0,12,0.038411458333333336
669,3,82,29342,18,3,0,Evening,1,5,1,49,0,0,1,0,0,0,0,0,16,0.003407474388804958
670,3,54,14917,31,3,0,Evening,15,6,5,23,2,0,0,0,1,0,0,1,12,0.006687898089171975
671,3,127,12968,26,3,0,Evening,10,42,1,32,0,0,0,0,0,0,0,0,14,0.07624633431085044
672,3,76,15101,20,2,0,Evening,15,1,3,40,1,0,1,0,0,0,0,0,12,0.007231327411485048
673,3,77,14867,32,2,0,Evening,15,31,3,36,2,0,0,0,0,0,0,0,12,0.007934373318988703
674,3,157,12598,31,3,0,Noon,10,42,5,39,1,0,2,0,2,0,0,0,12,0.03156801661474558
675,3,94,18238,32,2,0,Evening,10,42,5,29,0,0,1,0,0,0,0,0,12,0.017384731670445956
676,3,90,14901,31,2,0,Evening,15,6,5,23,2,0,0,0,1,0,0,0,12,0.014339076997228582
677,3,89,13723,37,1,0,Evening,10,42,4,20,1,0,1,0,0,0,0,0,12,0.00842542127106355
678,3,73,18059,29,4,0,Evening,4,16,3,26,1,0,2,0,0,0,0,0,12,0.01683937823834197
679,3,96,11061,41,1,0,Evening,15,6,3,23,2,0,0,0,1,0,0,1,12,0.008827545844713227
680,3,78,33297,14,0,0,Evening,1,5,0,21,0,0,1,0,0,0,0,0,10,0.008477842003853564
681,3,62,12689,31,0,0,Evening,15,6,4,20,2,1,1,0,0,0,0,0,12,0.02236366764149321
682,3,88,18450,20,1,0,Evening,1,5,5,26,1,0,1,0,0,0,0,0,8,0.004821545979204039
683,3,161,17296,24,5,1,Noon,10,42,2,28,1,0,0,0,0,0,0,0,14,0.08564386937769562
684,3,66,11248,57,5,1,Evening,15,6,3,26,1,0,2,0,0,0,0,0,12,0.002282853842345564
685,3,129,12895,25,5,1,Noon,10,42,2,31,0,0,0,0,0,0,0,0,12,0.0028910873198717078
686,3,66,11248,57,4,0,Evening,15,6,3,26,1,0,2,0,0,0,0,0,12,0.0023435310899966887
687,3,125,12559,30,4,0,Noon,10,42,4,26,0,0,2,0,2,0,0,0,12,0.09052808046940486
688,3,106,12741,20,5,1,Morning,1,5,5,16,0,0,2,0,0,0,0,0,12,0.05637773079633545
689,3,60,7138,57,3,0,Evening,15,6,2,23,0,0,0,0,0,0,0,0,12,0.0016170699481354394
690,3,106,13877,19,5,1,Noon,10,42,0,33,1,0,1,0,0,0,0,0,14,0.01583003540928973
691,3,103,13931,20,5,1,Noon,10,42,0,33,1,0,1,0,0,0,0,0,14,0.015400410677618069
692,15,63,13966,53,2,0,Evening,15,9,4,26,0,0,1,0,1,0,0,0,12,0.0139497594869054
693,3,60,7138,57,2,0,Evening,15,6,2,23,0,0,0,0,0,0,0,0,12,0.002355215748308287
694,3,124,12586,32,2,0,Noon,10,42,5,25,1,0,3,0,2,0,0,0,12,0.09595959595959597
695,3,130,12600,31,2,0,Noon,10,42,5,23,1,0,2,0,2,0,0,0,12,0.08653846153846154
696,3,79,13307,32,1,0,Noon,10,42,2,38,1,0,0,0,0,0,0,0,12,0.007576593475302512
697,3,48,13012,39,0,0,Evening,15,7,4,21,0,0,0,0,0,0,0,0,12,0.013308687615526804
698,3,149,20786,24,1,0,Noon,10,42,4,35,1,0,2,0,1,0,0,0,12,0.010204081632653059
699,3,99,14204,27,5,1,Noon,10,42,0,45,1,0,1,0,0,0,0,0,12,0.010972568578553615
700,3,48,4407,36,5,1,Noon,6,22,0,47,1,0,0,0,0,0,0,0,12,0.45
701,3,60,10532,40,5,1,Evening,15,9,3,23,1,0,2,0,0,0,0,0,12,0.00450841358873955
702,3,97,33762,17,4,0,Evening,1,5,0,24,1,0,3,0,0,0,0,0,12,0.011235955056179777
703,3,48,4386,36,4,0,Noon,6,22,0,41,1,0,0,0,0,0,0,0,12,0.4393530997304582
704,3,100,40980,11,4,0,Noon,1,5,23,15,0,0,0,0,0,0,0,0,12,0.008543324058470823
705,3,61,7213,26,4,0,Morning,6,22,0,36,1,0,0,0,0,0,0,0,14,0.12485549132947975
706,3,71,7338,32,6,1,Morning,6,22,0,35,1,0,0,0,0,0,0,0,14,0.04394426580921758
707,3,98,13696,43,3,0,Evening,15,31,3,37,0,0,0,0,1,1,0,1,12,0.005640835953393749
708,3,66,11496,38,3,0,Evening,6,22,0,17,0,0,0,0,0,0,0,0,12,0.0012380068090374495
709,3,123,18341,15,2,0,Evening,10,42,0,31,1,0,0,0,0,0,0,0,14,0.031904287138584245
710,3,37,11416,30,3,0,Evening,6,22,0,15,2,0,0,0,0,0,0,0,12,0.10173410404624278
711,3,135,18433,17,2,0,Evening,10,42,0,31,0,0,0,0,0,0,0,0,14,0.15701668302257116
712,3,122,19735,35,2,0,Evening,1,5,1,21,0,0,2,0,0,0,0,0,12,0.009182736455463728
713,3,103,12297,43,2,0,Evening,15,31,3,36,2,0,0,0,0,1,0,1,12,0.003612316835144347
714,3,90,12528,42,2,0,Evening,15,6,3,21,2,0,0,0,1,0,0,1,16,0.03058929374718848
715,3,51,14432,24,2,0,Evening,15,1,4,33,3,0,0,0,1,0,0,1,12,0.005896768264665339
716,3,122,40980,11,3,0,Evening,1,5,23,15,0,0,0,0,0,0,0,0,12,0.00520646527287663
717,3,67,7954,51,1,0,Evening,15,9,3,36,1,0,1,0,0,0,0,0,12,0.0029300287626676702
718,3,107,32031,17,1,0,Evening,1,5,9,28,1,0,2,0,0,0,0,0,12,0.004492660353651436
719,3,94,18095,32,3,0,Evening,1,5,3,30,0,0,1,0,0,0,0,0,12,0.024853801169590642
720,3,53,7387,17,0,0,Evening,6,22,0,21,0,0,0,0,1,0,0,0,12,0.08695652173913042
721,3,62,12681,31,0,0,Evening,15,6,4,20,2,1,1,0,0,0,0,0,12,0.05322507893549842
722,3,47,4634,44,6,1,Evening,6,22,1,54,1,0,0,0,0,0,0,0,12,0.2597066436583261
723,3,93,7145,63,6,1,Noon,6,10,4,16,0,0,0,0,1,0,0,0,12,0.06557377049180327
724,3,54,4502,33,5,1,Evening,6,22,1,38,1,0,0,0,0,0,0,0,14,0.2647342995169082
725,3,106,13893,19,5,1,Noon,10,42,0,33,1,0,1,0,0,0,0,0,14,0.02514348182563542
726,3,54,11895,32,6,1,Evening,15,1,3,35,2,0,0,0,0,0,0,0,12,0.006781932716793996
727,3,106,12758,20,5,1,Noon,1,5,5,16,1,0,4,0,0,0,0,0,12,0.17857142857142858
728,3,96,8382,40,4,0,Evening,15,1,2,40,2,0,0,0,0,0,0,1,12,0.0019913761890655345
729,3,55,12735,13,4,0,Evening,15,18,3,25,4,0,1,0,1,1,0,1,12,0.006696922736329422
730,3,68,9344,40,3,0,Evening,15,9,2,29,1,0,1,0,0,0,0,0,12,0.006523350630096367
731,3,136,35983,18,4,0,Evening,1,5,4,20,2,0,2,0,0,0,0,0,10,0.011716989634970709
732,3,110,11363,26,3,0,Evening,10,42,1,41,0,0,1,0,0,0,0,0,12,0.16152450090744105
733,3,108,6587,38,3,0,Evening,15,18,2,27,0,0,0,0,0,1,0,1,12,0.0045998160073597045
734,3,118,13942,20,5,1,Noon,1,5,0,33,1,0,1,0,0,0,0,0,14,0.06699751861042183
735,3,86,17868,29,3,0,Evening,1,5,3,30,0,0,1,0,0,0,0,0,12,0.01924798567591764
736,3,136,32750,16,3,0,Evening,1,5,11,31,2,0,3,0,0,0,0,0,12,0.004588099216039069
737,3,62,9177,16,6,1,Evening,1,5,2,22,0,0,3,0,0,0,0,0,12,0.21621621621621626
738,3,89,12388,22,4,0,Evening,1,5,3,26,0,0,2,0,0,0,0,0,12,0.05737704918032788
739,3,113,22009,19,2,0,Evening,10,42,3,26,0,0,0,0,0,0,0,0,12,0.008479606546256254
740,3,100,8010,38,2,0,Evening,15,18,2,33,0,0,0,0,0,1,0,0,12,0.0019776846330952238
741,3,86,17868,29,2,0,Evening,1,5,3,30,0,0,1,0,0,0,0,0,12,0.05314009661835749
742,3,111,29586,22,2,0,Noon,1,5,0,25,1,0,1,0,0,0,0,0,12,0.015544041450777204
743,3,92,11772,33,1,0,Evening,10,42,2,45,1,0,0,0,0,0,0,0,12,0.0049881235154394295
744,3,87,16336,45,2,0,Evening,12,20,6,48,0,0,3,0,0,0,0,0,7,0.0035344367325146828
745,3,107,10210,53,1,0,Evening,15,1,2,113,0,0,1,0,0,0,0,1,12,0.005369040688272204
746,3,113,22009,19,1,0,Evening,10,42,3,26,0,0,0,0,0,0,0,0,12,0.009182334936598164
747,3,113,22009,19,0,0,Evening,10,42,3,26,0,0,0,0,0,0,0,0,12,0.02445525421469981
748,3,97,11915,34,0,0,Evening,15,1,3,34,0,0,0,0,0,0,0,1,12,0.002639902965728827
749,3,77,4776,26,6,1,Evening,6,23,3,40,3,0,0,0,0,0,0,0,14,0.10072689511941847
750,3,62,9177,16,6,1,Noon,1,5,2,22,0,0,3,0,0,0,0,0,12,0.3698630136986301
751,3,92,11692,32,5,1,Evening,10,42,2,45,1,0,0,0,0,0,0,0,12,0.004917070306766476
752,3,179,22039,19,5,1,Noon,10,42,3,26,1,0,0,0,2,0,0,0,12,0.006482825350749879
753,3,102,11489,43,6,1,Evening,15,1,4,35,2,0,0,0,0,0,0,1,12,0.006104397657904572
754,3,102,38046,15,4,0,Evening,1,5,0,24,1,0,1,0,0,0,0,0,10,0.021865889212827987
755,3,113,13046,39,4,0,Evening,15,1,4,34,0,0,0,0,3,0,0,1,12,0.003562661568874503
756,3,90,12453,40,3,0,Evening,15,6,3,21,2,0,0,0,1,0,0,1,16,0.006354363741054536
757,3,98,12656,30,3,0,Evening,12,20,3,32,1,0,3,0,0,0,0,0,7,0.006647720781446361
758,3,79,20796,31,3,0,Evening,10,42,4,37,1,0,1,0,0,0,0,0,12,0.0036528999552706133
759,3,102,14198,49,2,0,Evening,15,1,5,32,0,0,0,0,3,0,0,0,12,0.00290571197712723
760,3,109,14905,30,2,0,Evening,15,6,5,24,2,0,0,0,1,0,0,1,12,0.00592347103975011
761,3,103,13761,32,0,0,Evening,15,6,4,27,2,0,2,0,2,0,0,0,12,0.002663256292272601
762,3,76,8518,42,2,0,Evening,6,23,3,26,3,0,0,0,0,0,0,0,14,0.016350097129289882
763,3,106,10423,21,5,1,Noon,1,5,3,18,0,0,3,0,0,0,0,0,12,0.2238372093023256
764,3,112,12237,39,6,1,Evening,15,6,5,26,0,0,0,0,0,0,0,0,12,0.008552766468468996
765,3,108,13478,30,5,1,Evening,15,6,5,22,2,0,0,0,2,0,0,0,12,0.0036311463794813656
766,3,44,1384,66,4,0,Evening,7,27,1,0,0,0,0,0,0,0,0,0,12,0.0018461538461538461
